word,attribute,count
一整天,m,2
柔能,n,2
太空,n,2
強盜,n,2
紙條,n,2
顏,nr,2
了馨儀,nr,2
池果,n,2
迫症,n,2
再視,v,2
最快,d,2
抗議,n,2
憔悴,a,2
成人,n,2
柳,n,2
不作美,i,2
活躍,v,2
攻陷,v,2
溫情,n,2
腳會,n,2
ㄧ,x,2
脫下,v,2
佇立,v,2
淋濕風,n,2
火辣,z,2
眾星,n,2
選在,v,2
荊,nr,2
大,n,2
面藏,v,2
帳號,n,2
總難,d,2
台北,ns,2
曲曲,n,2
係,zg,2
棘,ng,2
機械,n,2
塞住,v,2
國色,n,2
德,j,2
未讀,v,2
快投,j,2
昏黃,z,2
並非,c,2
人舞,n,2
窺,vg,2
忘告,v,2
知覺,v,2
遊覽,n,2
南方,f,2
本來,d,2
額度,n,2
山中,s,2
玩意,n,2
哇哇,o,2
整一整,d,2
陳明章,nr,2
豬,n,2
鑼,n,2
清高,a,2
墜毀,v,2
發動,vn,2
有純,a,2
弛,vg,2
信箱,n,2
齡,q,2
離情,n,2
東,f,2
慎芝,nr,2
哼,v,2
血染,n,2
哭輕輕放,z,2
耳機,n,2
熱著,v,2
關懷,nr,2
送著,v,2
激烈,a,2
鎖,x,2
研究科,n,2
夏,tg,2
融雪,vn,2
逕,yg,2
窗虛而不假,i,2
心終於,i,2
作為,v,2
格永恆,nr,2
輕輕,z,2
指控,vn,2
可言,v,2
貓,x,2
匱乏,v,2
世代,t,2
凌虐,v,2
痛哭,v,2
齊,d,2
隔離,v,2
諧,ag,2
繁至,v,2
世人,n,2
顧聖潔,nr,2
埋下,v,2
遙,ag,2
假愛,v,2
室裡,s,2
原唱,n,2
騷擾,v,2
彎彎,v,2
如神神如歌,l,2
難挨離騷,i,2
駛,zg,2
一季,m,2
過在,t,2
埋伏,v,2
一家,m,2
廢鐵,n,2
團結,a,2
自大,a,2
格,n,2
過活,v,2
蔑要,v,2
櫻,n,2
運神,n,2
桀驁,i,2
賓館,n,2
有意,v,2
發亮,v,2
老人,n,2
街坊,n,2
妻子,n,2
一大,a,2
便利商店,n,2
一套,m,2
木頭,n,2
當滿足不,i,2
黃小楨,nr,2
不虛,a,2
葉剛,nr,2
膨脹,v,2
民用,n,2
覺走,v,2
淘選,v,2
法,n,2
赦免,v,2
圈圈,n,2
研究所,n,2
身形,n,2
患,v,2
收成,v,2
身影,n,2
粗暴,a,2
繞,x,2
嘴角,n,2
腎,n,2
呼嘯,v,2
計程,n,2
茫然失措,i,2
石膏,n,2
一度,mq,2
冰涼,z,2
離不開,v,2
中雷拉,ns,2
傳去,v,2
淡定,n,2
變無,v,2
停歇,v,2
打扮,v,2
蛋黃,n,2
經墜,n,2
遺囑,n,2
添,v,2
畢竟,d,2
玄,a,2
栽出,v,2
抵死,v,2
孤獨所醉昏,i,2
夜玫瑰,nr,2
逆流,n,2
遙,x,2
一念,n,2
薄薄,a,2
許諾,v,2
過客一,nr,2
詩藝,n,2
一尾,m,2
川,j,2
凱家凱,nr,2
同學,n,2
飯,x,2
阿福,nr,2
蘇菲,nr,2
攣生,v,2
見留,v,2
全心全意,i,2
旁觀,n,2
嘈雜,a,2
自已,d,2
玩偶,n,2
水流,n,2
曠,a,2
豪華車,n,2
解放,v,2
假期,t,2
單身,n,2
真以,d,2
隨身,d,2
看破,v,2
分海,n,2
費力,n,2
曉醒,v,2
依稀,d,2
嗚咽,v,2
路段,n,2
更衣,v,2
花火輕輕墜,i,2
傷閣,n,2
奮鬥,v,2
有毒,v,2
整齊,d,2
眼皮,n,2
使變,v,2
翅,ng,2
緣,n,2
濃情,n,2
大小,b,2
荒,ng,2
消滅,v,2
自卑,n,2
聊聊,v,2
深深地,i,2
首,m,2
覺得累,v,2
充耳不聞,i,2
塵垢,n,2
籃,n,2
著雲起雨落,i,2
雨前,t,2
雪品,n,2
了紙,v,2
戒,v,2
肥沃,a,2
夢現,v,2
全家,n,2
目標,n,2
說明,v,2
看盡,v,2
辣妹,n,2
平房,n,2
不膩,a,2
渴求,v,2
趕,d,2
三木,n,2
饒舌雷聲如燈,l,2
喝咖啡,nr,2
十字街,n,2
琴,n,2
痛傷,an,2
音樂聲,n,2
沙沙,ns,2
尖銳,a,2
白聖潔,nr,2
殺戮,v,2
取悅,v,2
員紅色,n,2
踏出,v,2
葉,n,2
打消,v,2
負會,n,2
剩愛,v,2
用來,v,2
丈量,n,2
最下,f,2
怒,vg,2
點名,v,2
意志力,n,2
自個,r,2
操場為,v,2
飛若,nr,2
殺氣,v,2
下輕,v,2
羞怯,a,2
青蛙,n,2
舞步,n,2
無悔無邪,i,2
慢半拍,l,2
拍累,v,2
自在,d,2
敲響,v,2
燉,v,2
第一集,m,2
察覺,v,2
經典,n,2
沒去,v,2
取暖,v,2
細看,v,2
依然,d,2
病人,n,2
斷線,n,2
守著,v,2
保護家,n,2
流著,v,2
明信片,n,2
無邊,nr,2
汗流,n,2
霜,n,2
貝殼,n,2
滿分,d,2
召喚,v,2
要不然,c,2
陽光來,nr,2
和積,n,2
爬上,v,2
叢花,n,2
不行,v,2
重見,a,2
象,ng,2
下要,v,2
吹似,v,2
歌裡,nrt,2
作愛,v,2
一名,m,2
粗,a,2
招喚,v,2
層,q,2
心雨,n,2
幼稚,a,2
下討,v,2
一味,m,2
活,vn,2
餅,n,2
吹灰,n,2
落雨,n,2
飛舞,n,2
唉聲嘆氣,i,2
那兒,r,2
冒雨,v,2
濕婆,n,2
城裡,s,2
莓,g,2
萬語,nz,2
曖昧,a,2
大多,m,2
狂雨,n,2
磅,v,2
次數,n,2
關燈,n,2
大線,n,2
緬,v,2
喜,v,2
居然,d,2
神佛,n,2
歸去,v,2
眼先,d,2
手點,n,2
冷進,v,2
青絲,n,2
包裝,v,2
蛋殼,n,2
所困,b,2
長相,d,2
令人窒息,vn,2
包袋,n,2
無關想無,l,2
譁,yg,2
醜兒,n,2
弧線,n,2
惡人,n,2
前前,f,2
有錯,a,2
不甘,v,2
中人,n,2
懷有,v,2
重生,n,2
留守,v,2
說話模樣,l,2
包覆,v,2
聖,j,2
唐詩,nr,2
啞巴,n,2
稻浪,nz,2
穿洞,n,2
配合,v,2
收音,n,2
幕,q,2
風是,n,2
相看,v,2
所在,b,2
裂痕,n,2
非在,d,2
手指,n,2
半夜,m,2
轉以,v,2
狂歌,n,2
黑人,n,2
常常,d,2
傷患,n,2
擱著,v,2
補,v,2
手提,n,2
痺,ng,2
籃球隊,n,2
風擦,n,2
轉來,v,2
奸商,n,2
萬盞,m,2
證實,n,2
垂憐,v,2
冷冷清清,z,2
大腿,n,2
消長,n,2
裝身,n,2
蜂,n,2
隨緣,n,2
風握,v,2
變老,vn,2
壓,zg,2
大馬路,nz,2
擴散,v,2
雷,n,2
獨中,v,2
起伏,v,2
菩提,n,2
企業,n,2
災禍,n,2
原始,v,2
左,f,2
危樓,n,2
女憂,nz,2
收錄,v,2
歡迎,v,2
完功,a,2
雲彩,nr,2
地舞,n,2
光溜溜,z,2
分寸,n,2
石火,n,2
支配,vn,2
每一秒,r,2
賢妻,n,2
兮兮,z,2
嘹亮,a,2
絕色,n,2
黑眼圈,n,2
木村拓哉,nr,2
敏感,a,2
時才,n,2
勾起,v,2
稍微,d,2
運走,v,2
握有,v,2
香格里拉,nrt,2
陷害,v,2
潔白,z,2
舉著,v,2
硬要,b,2
暈眩,v,2
戀情,n,2
蝶,nz,2
有時一笑,l,2
牽手不驚,i,2
論,v,2
地亂,n,2
舔,v,2
黑洞,ns,2
笨,a,2
共渡,v,2
冷若冰,nr,2
熱熱,a,2
比夜,d,2
照,v,2
叛徒,n,2
恩愛脫,nr,2
湯匙,n,2
纏繞,v,2
總緊,d,2
興孤獨聲音飄零一,i,2
不爽,a,2
汝,rg,2
活成,v,2
刮起,v,2
超人,n,2
瓷磚,n,2
落點,n,2
博來,v,2
纏,v,2
躲不掉,v,2
廣闊,a,2
神奈川,nr,2
當作不,i,2
牢,a,2
數計,n,2
園,zg,2
泳池,n,2
滾滾紅,z,2
蜜任,n,2
第號,m,2
兩點,m,2
氣假,n,2
烈酒,n,2
滴滴,n,2
場箭,n,2
撫摸,v,2
果然,d,2
裡走在日,nr,2
重組,vn,2
垂死,v,2
過雨,n,2
稍,d,2
扮著,v,2
乳房,n,2
笑著,v,2
情傷閣,n,2
渾沌,a,2
地鐵站,n,2
法都,ns,2
久,a,2
替代,n,2
成堆,n,2
不翼而飛,i,2
極限,a,2
擊掌,v,2
落成,v,2
凱路,nz,2
跳越,v,2
建立,v,2
出草火大風大中曉,i,2
別以,c,2
人敢,d,2
大衣,n,2
再見,v,2
吹來,v,2
伴侶,n,2
買給,v,2
執迷,v,2
交出,v,2
裙子,n,2
切割,v,2
娶,v,2
走有,v,2
適度,a,2
小朋友,n,2
看蓋,v,2
愛別,a,2
踉蹌蹌,z,2
佐,vg,2
吻愛,v,2
豆腐,n,2
吐,v,2
回溫,v,2
例如,v,2
好事,n,2
到盪,v,2
兩年,m,2
滋潤,v,2
嚴厲,ad,2
蜜語,n,2
機裡,n,2
分割,v,2
哥倫布錯,ns,2
洗澈,a,2
古怪,a,2
洗澡,v,2
疼痛感,n,2
金色,n,2
飽滿,v,2
落放,v,2
聞,x,2
孤,a,2
別,zg,2
至,p,2
祈求,v,2
演越,v,2
挖空,n,2
牡蠣,n,2
高低,a,2
仇恨,n,2
時機,n,2
參加,v,2
鏡,n,2
白起,nr,2
跌落,v,2
情形,n,2
費,v,2
挑戰,vn,2
東西,ns,2
家眾,n,2
顏,n,2
二年,m,2
流行歌,n,2
依舊,d,2
摧毀,v,2
排練,v,2
齋,ng,2
這雙,r,2
飛到,v,2
窗台,n,2
熬出,v,2
心碎,v,2
專,d,2
好別,d,2
退怯,v,2
頰,ng,2
減肥,v,2
掌心,v,2
緩緩,d,2
十多里,m,2
竊,vg,2
拉拉,nrt,2
成學,n,2
劃破,v,2
總正,d,2
一言不發,i,2
爆炸,v,2
卡,v,2
車窗,n,2
堆出,v,2
公尺,q,2
女生,n,2
遺失,v,2
靦腆,a,2
上衣,n,2
絲,q,2
鐵塔,n,2
上讓,v,2
無常,d,2
如春,t,2
相擁,v,2
屏息,n,2
飛來,v,2
半輩子,m,2
一閉上眼顏色,i,2
狀,ng,2
不會,n,2
玻璃,n,2
等候,n,2
唐吉軻,nr,2
火炬,n,2
大夢夜落,i,2
埃,ns,2
試,v,2
僵直,v,2
每種,r,2
初經,d,2
退掉,v,2
進冊,v,2
天香,n,2
數量,n,2
不時,c,2
炒飯,v,2
杏仁茶,ns,2
左耳,nr,2
掉,zg,2
引擎,n,2
光亮,a,2
夢點,n,2
逃逃,v,2
漠然,z,2
期盼,v,2
隱隱約約,z,2
難免,d,2
詠著,v,2
表現,v,2
愁眉,n,2
放鞭炮,n,2
無聊,v,2
翁孝良,nr,2
遠距,n,2
容忍,a,2
握著,v,2
果鋪,n,2
類,q,2
某某,r,2
轉天,v,2
投去,v,2
實嘛,n,2
燈亮,n,2
糖份,n,2
貧,n,2
愛便,a,2
繽紛,z,2
拳頭,n,2
提煉,v,2
好呀,e,2
辛苦工作,l,2
群魔,n,2
排擠,v,2
遠近,d,2
漫不經心不經心,i,2
女王,n,2
荒塚,n,2
投入,v,2
大門,d,2
過街,n,2
謙卑,a,2
天鵝,n,2
阡陌,n,2
付出,v,2
錄影,n,2
意念,n,2
地帶,n,2
著迷,v,2
暴風,n,2
魔笛,n,2
捍衛,v,2
以,c,2
覺曉,v,2
煮沸,v,2
誌,zg,2
圍牆,n,2
平交道,n,2
得去,v,2
小姐,nr,2
得及,v,2
袋中,s,2
複,x,2
用酒,n,2
太多虛,nrt,2
炫覺,a,2
狂烈,a,2
敞開,v,2
過去,v,2
大聲,m,2
捻熄,n,2
鏡頭,n,2
中國,ns,2
燕南,ns,2
檢,v,2
吐出,v,2
大魚,n,2
豹,ng,2
繁殖,v,2
消費,vn,2
夜色,n,2
假設,vn,2
帶給,v,2
投射,v,2
協幸,n,2
眉,n,2
嘴會,n,2
可悲,a,2
地區,n,2
擔,v,2
但說,c,2
關閉,v,2
這般,r,2
重演,vn,2
相伴,v,2
孤獨島,nr,2
過著,v,2
帶,zg,2
算著,v,2
寬容,n,2
偶發,d,2
梢,ng,2
屋瓦,n,2
得像,v,2
中脈,ns,2
提,v,2
意味,n,2
硬幣,n,2
走火,v,2
方法,n,2
攘攘,v,2
幾首,m,2
許放,v,2
做賴,v,2
台南,ns,2
框線,n,2
–,x,2
以及,c,2
邏輯,n,2
拋棄,v,2
洛克,ns,2
前途,n,2
雜,v,2
聲帶,n,2
遺忘劇情,n,2
賴賴,v,2
倘若,c,2
啡,x,2
減跟,v,2
眼鏡,n,2
驚,v,2
嘴想,n,2
照相,d,2
符號,v,2
幾顆,m,2
蛋白,n,2
關鍵,n,2
僵硬,a,2
幾頁,m,2
為著,v,2
利用,n,2
針,n,2
捷徑,n,2
掉落,v,2
塵情有獨鐘,i,2
道德,nr,2
老枝椏,n,2
相框,n,2
告終,v,2
嘹喨,a,2
鑽石,n,2
痲,zg,2
高山,ns,2
往外面,n,2
投奔,v,2
何以,c,2
自言自語夕陽無盡,i,2
時節,n,2
成紋路,n,2
情仇,n,2
腐敗,an,2
輸過,v,2
看還,v,2
河河,ns,2
加速,v,2
王子,nr,2
窗簾,n,2
似曾,d,2
首歌,n,2
妖嬌,v,2
五點,m,2
揭,v,2
字然,n,2
且,zg,2
痊癒,v,2
黑玫瑰,nr,2
高手,n,2
短片,n,2
吞下,v,2
輕薄,a,2
胡亂,v,2
憑了,p,2
巾,ng,2
毋管,c,2
純真,a,2
右耳,n,2
足,a,2
彼時,r,2
人世,n,2
式微,v,2
清明,a,2
車,n,2
乖乖,d,2
埋成,v,2
撕扯,v,2
很亂,a,2
好怕,d,2
義,nr,2
江山,ns,2
鑰匙,n,2
漏水,n,2
鏡,ng,2
東西,f,2
套用,n,2
迷幻,a,2
介意,v,2
染上,n,2
許諾孤,nr,2
撒旦,d,2
梟雄迫,i,2
事業線,n,2
賴,v,2
體溫,n,2
青年,t,2
條,q,2
小手,n,2
孩提,n,2
腳尖,n,2
賴賴賴賴,nrt,2
裝,n,2
緩緩,v,2
衷心,n,2
歌喉,n,2
盹,ng,2
伊甸,ns,2
形成,v,2
扁,a,2
省略,n,2
舒適,a,2
邊艷陽,nr,2
獨門獨棟,i,2
執欲絕,i,2
交織,n,2
杯子,n,2
仰頭然,i,2
罪惡蛇,i,2
時,zg,2
延展,v,2
魔,ng,2
退讓,v,2
興奮,v,2
孤獨才,nr,2
墨色,n,2
海中,s,2
少,a,2
陰天總,nr,2
自身,r,2
家小,j,2
鐵柱,nr,2
總得,v,2
水氣,n,2
魂手臉,i,2
鉛筆,n,2
言走過,nr,2
炙熱,a,2
噱頭,n,2
畢,zg,2
唾棄之歌滅絕,i,2
掉頭,v,2
崩塌,v,2
靶,p,2
出自,v,2
甘,vg,2
不得已,d,2
輕輕,a,2
啞更聾,i,2
更多,nr,2
坦白,n,2
姿勢,n,2
入,v,2
麻醉,nr,2
太多戰爭,nz,2
套,m,2
純然,d,2
如蔥蔥,i,2
搖晃,v,2
面人,n,2
耶,nr,2
油油,n,2
從小,d,2
簡單,nr,2
要死,v,2
神音,n,2
花被,n,2
遺,ng,2
狂人,n,2
出能,v,2
心滿意足枕頭,i,2
概念,n,2
因此,c,2
惚,x,2
下山,ns,2
選錯,v,2
一艘,m,2
痴傻,v,2
灼傷,v,2
額頭,n,2
巴桑,nrt,2
推擠,v,2
無情無情,i,2
岸邊,s,2
永不,d,2
畢業,n,2
刁鑽,a,2
號,q,2
正確,ad,2
茫茫,z,2
提供,v,2
湯,zg,2
大夢夜落不覺,i,2
噓別,n,2
相忘,v,2
評然,v,2
寶貝寶,nr,2
風交,n,2
沖散什,nz,2
地想,n,2
色,ng,2
學生,n,2
棉絮,n,2
老實,n,2
下巴,n,2
立下,d,2
笨蛋,n,2
石岩,n,2
偈,g,2
真一點,d,2
流入,v,2
影恍恍牽手,i,2
口紅,n,2
成篇,n,2
砌,v,2
樹長,n,2
彎,v,2
一節,m,2
端,v,2
縣,n,2
一股,m,2
刻,v,2
溫柔總,nr,2
頁,m,2
也罷,y,2
神態,n,2
何等,r,2
脫軌,v,2
沙風,nr,2
枯黃紛,z,2
燈火,n,2
寒冷,a,2
世間,n,2
寒冬,t,2
諂媚,v,2
較,d,2
黃夜,t,2
吹滿,v,2
紅酒,n,2
下心,v,2
拉不下,l,2
分界,n,2
下得,v,2
一致,d,2
迎向,v,2
袖手,n,2
樂飆飆飆飆飆飆飆飆飆,l,2
黑白片,n,2
摟著,v,2
撐開,v,2
不妥,a,2
動,x,2
落空,n,2
禮儀,n,2
愛用,n,2
習,v,2
任由,n,2
肉,n,2
愈,d,2
想不到,l,2
忍耐,v,2
茶,n,2
動詞,n,2
耗盡,v,2
波光,nz,2
養生,v,2
悔改,v,2
街角,n,2
蒼蒼,z,2
選集,v,2
頹,vg,2
語,v,2
多餘,m,2
傳說,v,2
沾溼,v,2
吉他,ns,2
合理,vn,2
出點刺,v,2
容,v,2
角度,n,2
新筆,n,2
達,zg,2
揮舞,v,2
死而生,i,2
陰天,n,2
腳步聲,n,2
河川,ns,2
誘,vg,2
沒能,v,2
閒晃,v,2
拆下,v,2
大自然,d,2
地板,n,2
誤解,v,2
爾,yg,2
流域,n,2
獨,d,2
沾濕,v,2
學,v,2
美術館,nt,2
擦傷,v,2
學現,v,2
再撐,v,2
千重,m,2
死罪,v,2
方式,n,2
急板,n,2
延,j,2
情愛,n,2
厭,vg,2
派,v,2
知名,v,2
墊起,v,2
拿捏,v,2
年,q,2
獨行,v,2
預告,n,2
柳暗花明,nr,2
手冊,n,2
道歉,v,2
飛浪,nz,2
緊,d,2
唇齒,n,2
吆喝,v,2
痛關,v,2
飛泉,nz,2
將手,n,2
傾斜,v,2
物論,n,2
樂人,n,2
淒涼,a,2
擦乾,i,2
報到,v,2
兩排,m,2
二,m,2
惡習,v,2
條魚,n,2
傷心,v,2
夜發間,n,2
泅泳,v,2
相識,v,2
過永恆,nr,2
磚塊,n,2
閉上,v,2
魔幻,n,2
電話線,n,2
行歌,n,2
掌紋,n,2
鬱,nr,2
神般,a,2
道別,n,2
間地,n,2
逼面,v,2
面孔,n,2
笑點,n,2
導要,v,2
得不到,v,2
熬,v,2
解救,v,2
歐,ns,2
裝飾品,n,2
掌管,v,2
殊途,n,2
千言,n,2
鳥兒,n,2
波逐流,n,2
造就,v,2
超級,b,2
無賴別,i,2
雨點,n,2
屋子,n,2
情敵,n,2
牛角,n,2
厚,a,2
高天要,b,2
含,v,2
他方,r,2
獅,ng,2
笑吟吟,z,2
並且,c,2
吹熄,n,2
咪疊,nz,2
訪,v,2
察,j,2
走失,v,2
發覺,v,2
風刀,n,2
拆回,v,2
意繞,v,2
爆裂,v,2
嬉,vg,2
休,v,2
風光,n,2
隨風而行,i,2
衣和帽,n,2
磨蹭,z,2
立克,q,2
搏來,v,2
無聲滅絕暈眩,i,2
兩旁,f,2
心心,n,2
塊,q,2
緊要,a,2
失業遊,vn,2
刻印,v,2
經驗,vn,2
開灑,v,2
浮板,n,2
花無語,i,2
動綠色,n,2
處子,n,2
鼓起,v,2
無數,nr,2
發著,v,2
樂飆飆飆飆飆飆飆飆飆這,l,2
車司,n,2
嘗榮,v,2
誤點,n,2
娃娃,n,2
高端,n,2
不識,v,2
應酬,v,2
攀,v,2
放著,v,2
脈膊,n,2
韆,yg,2
白在,t,2
留戀,v,2
風強,n,2
雙子,n,2
踩踏,v,2
利刃,n,2
梅西葛蕾,nr,2
無畏,v,2
成歌,n,2
苦悶,a,2
吉,nr,2
稍息,v,2
物色,n,2
曉得,v,2
合掌,n,2
救生,v,2
冷孤芳,nr,2
親密,a,2
惡,n,2
傷害,v,2
沒離,v,2
愛恨,a,2
亮鍵,n,2
湯一盤,nr,2
尼採,nrt,2
一通,m,2
行,v,2
心動,n,2
游回,v,2
對照,p,2
喉間,n,2
如人,r,2
彙,zg,2
吶瘋,v,2
確誤,v,2
馴服,n,2
淡淡地,z,2
限藏,v,2
切成,v,2
告,v,2
染,v,2
自遠,d,2
雙天,m,2
不予,v,2
沒察,v,2
啟動,vn,2
華麗,a,2
挖空心思,i,2
鼻息,n,2
燈想,n,2
小窩,n,2
湧動,v,2
分散,v,2
五花,n,2
熬成,v,2
欺,vn,2
整季,b,2
證據,n,2
胖子,n,2
跡,n,2
池,q,2
花花公子,n,2
光明,n,2
發胖,a,2
空虛,n,2
中狼,ns,2
鎖門,v,2
刺滿,v,2
捕,v,2
陳家麗,nr,2
虧,v,2
成灰塵,n,2
完歌,v,2
交易,n,2
承,vg,2
輕巧,a,2
戰,vg,2
詩人,n,2
光降,v,2
遲來,d,2
私處,n,2
能離,v,2
美色,n,2
某一,r,2
耕,v,2
相戀,v,2
針線,n,2
裸女,n,2
發臭,v,2
朧,x,2
咒語,n,2
種下,n,2
樹花,n,2
穿入,v,2
怯怯,z,2
質疑,v,2
落噓,v,2
奮力,d,2
種子,n,2
睡為,v,2
成河,ns,2
行板,n,2
介紹,v,2
煙塵,n,2
組合,v,2
嚷嚷,v,2
漂白,v,2
輕忽,v,2
裝著,v,2
沈沈,nr,2
解構,n,2
純粹,d,2
此時,c,2
開固,v,2
認知,v,2
風塵,n,2
有容許,d,2
責備,n,2
欣,vg,2
方位,n,2
哲,n,2
腹部,n,2
防潮箱,nz,2
走去,v,2
火山,n,2
哲,nr,2
這天,r,1
儀電吉手家,nz,1
快來,d,1
和一,nr,1
三年,m,1
併,yg,1
來自,v,1
術頭,n,1
斯特,nrt,1
逝留,v,1
田成,nrfg,1
拂,v,1
韶其實,nr,1
依依,z,1
當去,t,1
錶,yg,1
頭空,s,1
平多,m,1
噴泉,nz,1
貴,x,1
遺言,n,1
比,n,1
流理台,n,1
為夠,v,1
章節,n,1
夾子,n,1
在壞,v,1
無狀態無狀態,l,1
遙記,n,1
陪襯,v,1
飛,n,1
顛笑,v,1
才學會,n,1
遊樂繽紛,i,1
飄然,d,1
討人厭字再練討人厭字,i,1
笑哈哈,z,1
習,vg,1
擅自,d,1
曬,v,1
唱腔,n,1
飄灑,v,1
多香想心臟無法,i,1
正字,n,1
代表,n,1
坐著,v,1
事在,t,1
唯愛,b,1
空缺,a,1
永恆河,nz,1
廣場,n,1
冰島,n,1
阿成,nr,1
臨時,b,1
強愛,a,1
耐模,b,1
無計,v,1
作夢,v,1
脫掉,v,1
鷽,zg,1
遍布,v,1
南美,ns,1
深海,ns,1
姿,ng,1
生生死死,l,1
阿怪,nr,1
最終,d,1
中蘇,ns,1
一扇,m,1
辦畢,v,1
戇,x,1
汝會,nr,1
良性,n,1
辭,v,1
開車,v,1
迦,g,1
成蠟燭,n,1
嗨,e,1
卡森,nr,1
水冷,nr,1
領悟,n,1
打工,v,1
那一邊,nr,1
韓,j,1
次元,t,1
蒙太奇,nr,1
究,vg,1
袂,ng,1
蓬花少,i,1
被動,d,1
牛皮,n,1
定居,v,1
同意,d,1
學鋼琴,n,1
原野,n,1
切開,ad,1
一曲,m,1
鬧熱,z,1
蔚宇嬰,nr,1
七歲,m,1
果,n,1
薰,v,1
今晨,t,1
傾,v,1
汝有仝,nr,1
長久,d,1
迄一工,l,1
咧,v,1
飛鏢,n,1
今日,t,1
夥,g,1
來近,v,1
嚴重,a,1
觚,ng,1
莫呼洛,nr,1
哪赫爾,nrt,1
閃電,v,1
此今,t,1
喧囂臟話,i,1
無人,b,1
一旁,s,1
掌聲,n,1
作伙,v,1
不得不,d,1
農人,n,1
三亞,ns,1
烏,ns,1
飛起,v,1
累跌,v,1
痛痛,a,1
愛想,n,1
合讓,v,1
過人,n,1
相,d,1
濕臟,n,1
痛用,v,1
明確,a,1
有誰會出現,nr,1
長其,d,1
離島,n,1
王舒屏,nr,1
密密麻麻,z,1
凱木吉,nr,1
制,v,1
吱吱,o,1
男憂,n,1
罷,v,1
安於,nr,1
轟轟,o,1
難釋,v,1
阿玉,nr,1
仰著,v,1
行走,v,1
口耳,n,1
回車,v,1
錄,v,1
廖叔輔,nr,1
荊棘,nr,1
溼透,z,1
風揚起,i,1
球路,n,1
評,v,1
描著,v,1
達,v,1
分袂,d,1
對方,n,1
否該,v,1
鍊,zg,1
蟑螂,n,1
影,n,1
飛請,v,1
鼓手,v,1
意,v,1
盡情,d,1
指定,v,1
無言,i,1
百日,m,1
閉上眼韶,l,1
牛兒仁,nr,1
綑,yg,1
戀成,v,1
宣導,v,1
搓,v,1
李叔同,nr,1
座,m,1
轉閉,v,1
但一言,c,1
滾滾,z,1
吵受,v,1
要揮,v,1
粉底,n,1
病毒,n,1
篩選,v,1
級,m,1
短裙,n,1
汝兮,nr,1
牢騷,n,1
花生,n,1
突,ad,1
邊上,s,1
站牌,n,1
住著,v,1
爾,nr,1
大大,b,1
音軌,n,1
九點鐘,m,1
級,q,1
沒用,v,1
磨損,v,1
不輕言傷心在而告別,i,1
面海,f,1
亮白,z,1
拔起,v,1
林瑋哲某,nr,1
想問,v,1
新衣,n,1
了能,v,1
祂,y,1
腰盤點,n,1
瘋釀,v,1
燈蛾,n,1
仰起,v,1
玩笑,v,1
爵,n,1
主唱,n,1
魯,nr,1
牧羊,n,1
伊賀,nr,1
尬,x,1
咿懶得,i,1
美麗兮,nr,1
袋鼠,n,1
青其實,i,1
名氏,n,1
戰略,n,1
水管,n,1
變幻莫測,i,1
藍儂,nr,1
洩漏,v,1
草野,n,1
偶經車,n,1
囥,zg,1
看開,v,1
林瑋哲,nr,1
世事,n,1
歇,v,1
編,n,1
饒,v,1
再計較,d,1
過紀,t,1
設想,v,1
碧連天,nr,1
多嘴,ns,1
同一,b,1
不隨,v,1
拍打,v,1
敗壞,v,1
狂詞,n,1
浪漫派,n,1
黃自,nrfg,1
撫觸,v,1
無言,c,1
其中,r,1
體,ng,1
女聲,n,1
酸,n,1
響得,v,1
至今,d,1
方雨,n,1
轉在,v,1
音樂飆飆飆飆飆飆飆飆飆,l,1
盤旋,v,1
穿訂,v,1
麵,zg,1
鼓勵,v,1
呵,y,1
畫,n,1
實是,d,1
快未,d,1
發呆,v,1
樹上,s,1
樹地,n,1
抬起,v,1
甩,v,1
樂隊,n,1
過癲,v,1
實有,v,1
依據,p,1
心臟,n,1
動人,n,1
永恆,nr,1
險,a,1
演奏曲,n,1
佮,zg,1
過生,v,1
自言自語,i,1
重點,n,1
共舞,n,1
離放,v,1
曉,x,1
美味,nz,1
悲,a,1
頁數,n,1
可野,v,1
發做,v,1
火神,n,1
在看,u,1
回聲,v,1
討歡心為塗,i,1
宣傳,vn,1
顛反,v,1
抱緊,v,1
藍天白,nr,1
揭穿,v,1
關掉,v,1
千千,m,1
缺陷,v,1
必要,d,1
阿龔見,nr,1
預言,v,1
揉,v,1
藥,n,1
酒館,n,1
睦,ag,1
投,vn,1
相顧,v,1
淺淺,a,1
嗒,o,1
杯酒,n,1
肩,v,1
青,a,1
汝,nr,1
枕頭,s,1
湖,n,1
臟,a,1
呵呵,v,1
這會兒,r,1
更遠,d,1
澱,y,1
果核,n,1
下著,v,1
神遊戲,n,1
雪山,nr,1
今宵,t,1
潔,ag,1
原聲,d,1
木馬,n,1
井,n,1
引自,v,1
閉起,v,1
漫延,v,1
其它,r,1
官方,n,1
萬萬,m,1
悶,v,1
態,ng,1
間韶,l,1
不清隱喻,i,1
上歸,v,1
貝斯,nr,1
懷,v,1
可要,v,1
貪,v,1
和絃,z,1
養以永,nr,1
一底,d,1
上海,ns,1
綿襖,n,1
七千,m,1
覺讓,v,1
韃早,n,1
今年,t,1
紟,zg,1
轉動,vn,1
歎,zg,1
萬千臉,m,1
爭辯,v,1
滿天,nr,1
圖,n,1
浪費,n,1
搓成,v,1
地揮汗,n,1
網,n,1
